waveform	Ch0		Gen	
t0	2023-10-20  17:12:37.562372		2023-10-20  17:12:37.562372	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:12:37.564140	-7.146828E-3	2023-10-20  17:12:37.564140	-7.293946E-4
2023-10-20  17:12:37.564148	3.512414E-2	2023-10-20  17:12:37.564148	3.519281E-3
2023-10-20  17:12:37.564156	3.512414E-2	2023-10-20  17:12:37.564156	1.626531E-2
2023-10-20  17:12:37.564164	-7.146828E-3	2023-10-20  17:12:37.564164	-4.978070E-3
2023-10-20  17:12:37.564172	7.739511E-2	2023-10-20  17:12:37.564172	7.767956E-3
2023-10-20  17:12:37.564180	3.512414E-2	2023-10-20  17:12:37.564180	-7.293946E-4
2023-10-20  17:12:37.564188	3.512414E-2	2023-10-20  17:12:37.564188	-4.978070E-3
2023-10-20  17:12:37.564196	7.739511E-2	2023-10-20  17:12:37.564196	3.519281E-3
2023-10-20  17:12:37.564204	7.739511E-2	2023-10-20  17:12:37.564204	7.767956E-3
2023-10-20  17:12:37.564212	7.739511E-2	2023-10-20  17:12:37.564212	1.201663E-2
2023-10-20  17:12:37.564220	7.739511E-2	2023-10-20  17:12:37.564220	-4.978070E-3
2023-10-20  17:12:37.564228	7.739511E-2	2023-10-20  17:12:37.564228	-7.293946E-4
2023-10-20  17:12:37.564236	7.739511E-2	2023-10-20  17:12:37.564236	-7.293946E-4
2023-10-20  17:12:37.564244	7.739511E-2	2023-10-20  17:12:37.564244	-7.293946E-4
2023-10-20  17:12:37.564252	1.196661E-1	2023-10-20  17:12:37.564252	7.767956E-3
2023-10-20  17:12:37.564260	1.196661E-1	2023-10-20  17:12:37.564260	-9.226745E-3
2023-10-20  17:12:37.564268	1.196661E-1	2023-10-20  17:12:37.564268	1.201663E-2
2023-10-20  17:12:37.564276	1.619371E-1	2023-10-20  17:12:37.564276	7.767956E-3
2023-10-20  17:12:37.564284	1.196661E-1	2023-10-20  17:12:37.564284	7.767956E-3
2023-10-20  17:12:37.564292	1.619371E-1	2023-10-20  17:12:37.564292	-7.293946E-4
2023-10-20  17:12:37.564300	1.619371E-1	2023-10-20  17:12:37.564300	-4.978070E-3
2023-10-20  17:12:37.564308	1.619371E-1	2023-10-20  17:12:37.564308	7.767956E-3
2023-10-20  17:12:37.564316	1.619371E-1	2023-10-20  17:12:37.564316	-4.978070E-3
2023-10-20  17:12:37.564324	1.619371E-1	2023-10-20  17:12:37.564324	-4.978070E-3
2023-10-20  17:12:37.564332	1.619371E-1	2023-10-20  17:12:37.564332	-7.293946E-4
2023-10-20  17:12:37.564340	2.042080E-1	2023-10-20  17:12:37.564340	7.767956E-3
2023-10-20  17:12:37.564348	1.619371E-1	2023-10-20  17:12:37.564348	7.767956E-3
2023-10-20  17:12:37.564356	1.619371E-1	2023-10-20  17:12:37.564356	3.519281E-3
2023-10-20  17:12:37.564364	2.042080E-1	2023-10-20  17:12:37.564364	7.767956E-3
2023-10-20  17:12:37.564372	2.042080E-1	2023-10-20  17:12:37.564372	-9.226745E-3
2023-10-20  17:12:37.564380	2.042080E-1	2023-10-20  17:12:37.564380	-7.293946E-4
2023-10-20  17:12:37.564388	2.464790E-1	2023-10-20  17:12:37.564388	-7.293946E-4
2023-10-20  17:12:37.564396	2.464790E-1	2023-10-20  17:12:37.564396	7.767956E-3
2023-10-20  17:12:37.564404	2.464790E-1	2023-10-20  17:12:37.564404	3.519281E-3
2023-10-20  17:12:37.564412	2.464790E-1	2023-10-20  17:12:37.564412	3.519281E-3
2023-10-20  17:12:37.564420	2.464790E-1	2023-10-20  17:12:37.564420	-9.226745E-3
2023-10-20  17:12:37.564428	2.464790E-1	2023-10-20  17:12:37.564428	3.519281E-3
2023-10-20  17:12:37.564436	2.464790E-1	2023-10-20  17:12:37.564436	3.519281E-3
2023-10-20  17:12:37.564444	2.464790E-1	2023-10-20  17:12:37.564444	-4.978070E-3
2023-10-20  17:12:37.564452	2.464790E-1	2023-10-20  17:12:37.564452	1.201663E-2
2023-10-20  17:12:37.564460	2.887500E-1	2023-10-20  17:12:37.564460	-4.978070E-3
2023-10-20  17:12:37.564468	2.887500E-1	2023-10-20  17:12:37.564468	-4.978070E-3
2023-10-20  17:12:37.564476	2.464790E-1	2023-10-20  17:12:37.564476	-9.226745E-3
2023-10-20  17:12:37.564484	2.887500E-1	2023-10-20  17:12:37.564484	-4.978070E-3
